name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
Sludge Tank,100,200,-1,nan,4.4,nan
Sludge Tank,100,200,0,nan,4.4,nan
Sludge Tank,100,200,1,nan,4.4,nan
Sludge Tank,100,200,2,nan,4.4,nan
Sludge Tank,100,200,nan,P2,nan,0.3
Sludge Tank,100,200,nan,P1,nan,0.2
Sludge Tank,100,200,nan,S-1,nan,-0.2
Sludge Tank,100,200,nan,S-2,nan,-0.3
Sludge Tank,105,195,-6,nan,4.6,nan
Sludge Tank,105,195,-4,nan,4.6,nan
Sludge Tank,105,195,-3,nan,4.6,nan
Sludge Tank,105,195,-2,nan,4.7,nan
Sludge Tank,105,195,-1,nan,4.7,nan
Sludge Tank,105,195,0,nan,4.7,nan
Sludge Tank,105,195,1,nan,4.7,nan
Sludge Tank,105,195,2,nan,4.7,nan
Sludge Tank,105,195,nan,P2,nan,0.4
Sludge Tank,105,195,nan,P1,nan,0.2
Sludge Tank,105,195,nan,S-1,nan,-0.2
Sludge Tank,105,195,nan,S-2,nan,-0.3
Sludge Tank,110,190,-6,nan,4.9,nan
Sludge Tank,110,190,-4,nan,4.9,nan
Sludge Tank,110,190,-3,nan,4.9,nan
Sludge Tank,110,190,-2,nan,5.0,nan
Sludge Tank,110,190,-1,nan,5.0,nan
Sludge Tank,110,190,0,nan,5.0,nan
Sludge Tank,110,190,1,nan,5.0,nan
Sludge Tank,110,190,2,nan,5.0,nan
Sludge Tank,110,190,nan,P2,nan,0.4
Sludge Tank,110,190,nan,P1,nan,0.2
Sludge Tank,110,190,nan,S-1,nan,-0.2
Sludge Tank,110,190,nan,S-2,nan,-0.3
Sludge Tank,115,185,-6,nan,5.2,nan
Sludge Tank,115,185,-4,nan,5.2,nan
Sludge Tank,115,185,-3,nan,5.3,nan
Sludge Tank,115,185,-2,nan,5.3,nan
Sludge Tank,115,185,-1,nan,5.3,nan
Sludge Tank,115,185,0,nan,5.3,nan
Sludge Tank,115,185,1,nan,5.3,nan
Sludge Tank,115,185,2,nan,5.4,nan
Sludge Tank,115,185,nan,P2,nan,0.4
Sludge Tank,115,185,nan,P1,nan,0.2
Sludge Tank,115,185,nan,S-1,nan,-0.2
Sludge Tank,115,185,nan,S-2,nan,-0.4
Sludge Tank,120,180,-6,nan,5.5,nan
Sludge Tank,120,180,-4,nan,5.6,nan
Sludge Tank,120,180,-3,nan,5.6,nan
Sludge Tank,120,180,-2,nan,5.6,nan
Sludge Tank,120,180,-1,nan,5.6,nan
Sludge Tank,120,180,0,nan,5.6,nan
Sludge Tank,120,180,1,nan,5.7,nan
Sludge Tank,120,180,2,nan,5.7,nan
Sludge Tank,120,180,nan,P2,nan,0.4
Sludge Tank,120,180,nan,P1,nan,0.2
Sludge Tank,120,180,nan,S-1,nan,-0.2
Sludge Tank,120,180,nan,S-2,nan,-0.4
Sludge Tank,125,175,-6,nan,5.8,nan
Sludge Tank,125,175,-4,nan,5.9,nan
Sludge Tank,125,175,-3,nan,5.9,nan
Sludge Tank,125,175,-2,nan,5.9,nan
Sludge Tank,125,175,-1,nan,6.0,nan
Sludge Tank,125,175,0,nan,6.0,nan
Sludge Tank,125,175,1,nan,6.0,nan
Sludge Tank,125,175,2,nan,6.0,nan
Sludge Tank,125,175,nan,P2,nan,0.4
Sludge Tank,125,175,nan,P1,nan,0.2
Sludge Tank,125,175,nan,S-1,nan,-0.2
Sludge Tank,125,175,nan,S-2,nan,-0.4
Sludge Tank,130,170,-6,nan,6.2,nan
Sludge Tank,130,170,-4,nan,6.2,nan
Sludge Tank,130,170,-3,nan,6.3,nan
Sludge Tank,130,170,-2,nan,6.3,nan
Sludge Tank,130,170,-1,nan,6.3,nan
Sludge Tank,130,170,0,nan,6.3,nan
Sludge Tank,130,170,1,nan,6.3,nan
Sludge Tank,130,170,2,nan,6.4,nan
Sludge Tank,130,170,nan,P2,nan,0.5
Sludge Tank,130,170,nan,P1,nan,0.2
Sludge Tank,130,170,nan,S-1,nan,-0.2
Sludge Tank,130,170,nan,S-2,nan,-0.4
Sludge Tank,135,165,-6,nan,6.5,nan
Sludge Tank,135,165,-4,nan,6.6,nan
Sludge Tank,135,165,-3,nan,6.6,nan
Sludge Tank,135,165,-2,nan,6.6,nan
Sludge Tank,135,165,-1,nan,6.6,nan
Sludge Tank,135,165,0,nan,6.7,nan
Sludge Tank,135,165,1,nan,6.7,nan
Sludge Tank,135,165,2,nan,6.7,nan
Sludge Tank,135,165,nan,P2,nan,0.5
Sludge Tank,135,165,nan,P1,nan,0.2
Sludge Tank,135,165,nan,S-1,nan,-0.2
Sludge Tank,135,165,nan,S-2,nan,-0.4
Sludge Tank,140,160,-6,nan,6.9,nan
Sludge Tank,140,160,-4,nan,6.9,nan
Sludge Tank,140,160,-3,nan,7.0,nan
Sludge Tank,140,160,-2,nan,7.0,nan
Sludge Tank,140,160,-1,nan,7.0,nan
Sludge Tank,140,160,0,nan,7.0,nan
Sludge Tank,140,160,1,nan,7.1,nan
Sludge Tank,140,160,2,nan,7.1,nan
Sludge Tank,140,160,nan,P2,nan,0.5
Sludge Tank,140,160,nan,P1,nan,0.2
Sludge Tank,140,160,nan,S-1,nan,-0.2
Sludge Tank,140,160,nan,S-2,nan,-0.4
Sludge Tank,145,155,-6,nan,7.2,nan
Sludge Tank,145,155,-4,nan,7.3,nan
Sludge Tank,145,155,-3,nan,7.3,nan
Sludge Tank,145,155,-2,nan,7.3,nan
Sludge Tank,145,155,-1,nan,7.4,nan
Sludge Tank,145,155,0,nan,7.4,nan
Sludge Tank,145,155,1,nan,7.4,nan
Sludge Tank,145,155,2,nan,7.4,nan
Sludge Tank,145,155,nan,P2,nan,0.5
Sludge Tank,145,155,nan,P1,nan,0.3
Sludge Tank,145,155,nan,S-1,nan,-0.2
Sludge Tank,145,155,nan,S-2,nan,-0.5
Sludge Tank,150,150,-6,nan,7.6,nan
Sludge Tank,150,150,-4,nan,7.7,nan
Sludge Tank,150,150,-3,nan,7.7,nan
Sludge Tank,150,150,-2,nan,7.7,nan
Sludge Tank,150,150,-1,nan,7.7,nan
Sludge Tank,150,150,0,nan,7.8,nan
Sludge Tank,150,150,1,nan,7.8,nan
Sludge Tank,150,150,2,nan,7.8,nan
Sludge Tank,150,150,nan,P2,nan,0.6
Sludge Tank,150,150,nan,P1,nan,0.3
Sludge Tank,150,150,nan,S-1,nan,-0.3
Sludge Tank,150,150,nan,S-2,nan,-0.5
Sludge Tank,155,145,-6,nan,8.0,nan
Sludge Tank,155,145,-4,nan,8.0,nan
Sludge Tank,155,145,-3,nan,8.1,nan
Sludge Tank,155,145,-2,nan,8.1,nan
Sludge Tank,155,145,-1,nan,8.1,nan
Sludge Tank,155,145,0,nan,8.1,nan
Sludge Tank,155,145,1,nan,8.2,nan
Sludge Tank,155,145,2,nan,8.2,nan
Sludge Tank,155,145,nan,P2,nan,0.6
Sludge Tank,155,145,nan,P1,nan,0.3
Sludge Tank,155,145,nan,S-1,nan,-0.3
Sludge Tank,155,145,nan,S-2,nan,-0.5
Sludge Tank,160,140,-6,nan,8.4,nan
Sludge Tank,160,140,-4,nan,8.4,nan
Sludge Tank,160,140,-3,nan,8.5,nan
Sludge Tank,160,140,-2,nan,8.5,nan
Sludge Tank,160,140,-1,nan,8.5,nan
Sludge Tank,160,140,0,nan,8.5,nan
Sludge Tank,160,140,1,nan,8.6,nan
Sludge Tank,160,140,2,nan,8.6,nan
Sludge Tank,160,140,nan,P2,nan,0.6
Sludge Tank,160,140,nan,P1,nan,0.3
Sludge Tank,160,140,nan,S-1,nan,-0.3
Sludge Tank,160,140,nan,S-2,nan,-0.5
Sludge Tank,165,135,-6,nan,8.8,nan
Sludge Tank,165,135,-4,nan,8.8,nan
Sludge Tank,165,135,-3,nan,8.9,nan
Sludge Tank,165,135,-2,nan,8.9,nan
Sludge Tank,165,135,-1,nan,8.9,nan
Sludge Tank,165,135,0,nan,8.9,nan
Sludge Tank,165,135,1,nan,9.0,nan
Sludge Tank,165,135,2,nan,9.0,nan
Sludge Tank,165,135,nan,P2,nan,0.6
Sludge Tank,165,135,nan,P1,nan,0.3
Sludge Tank,165,135,nan,S-1,nan,-0.3
Sludge Tank,165,135,nan,S-2,nan,-0.6
Sludge Tank,170,130,-6,nan,9.2,nan
Sludge Tank,170,130,-4,nan,9.2,nan
Sludge Tank,170,130,-3,nan,9.2,nan
