name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
Incinerator_MGO_Tank_clean,90,50,2,nan,0.72,nan
Incinerator_MGO_Tank_clean,90,50,nan,P2,nan,0.0
Incinerator_MGO_Tank_clean,90,50,nan,P1,nan,0.0
Incinerator_MGO_Tank_clean,90,50,nan,S-1,nan,0.0
Incinerator_MGO_Tank_clean,90,50,nan,S-2,nan,0.0
Incinerator_MGO_Tank_clean,100,40,-6,nan,0.8,nan
Incinerator_MGO_Tank_clean,100,40,-4,nan,0.8,nan
Incinerator_MGO_Tank_clean,100,40,-3,nan,0.8,nan
Incinerator_MGO_Tank_clean,100,40,-2,nan,0.8,nan
Incinerator_MGO_Tank_clean,100,40,-1,nan,0.8,nan
Incinerator_MGO_Tank_clean,100,40,0,nan,0.8,nan
Incinerator_MGO_Tank_clean,100,40,1,nan,0.8,nan
Incinerator_MGO_Tank_clean,100,40,2,nan,0.8,nan
Incinerator_MGO_Tank_clean,100,40,nan,P2,nan,0.0
Incinerator_MGO_Tank_clean,100,40,nan,P1,nan,0.0
Incinerator_MGO_Tank_clean,100,40,nan,S-1,nan,0.0
Incinerator_MGO_Tank_clean,100,40,nan,S-2,nan,0.0
Incinerator_MGO_Tank_clean,110,30,-6,nan,0.88,nan
Incinerator_MGO_Tank_clean,110,30,-4,nan,0.88,nan
Incinerator_MGO_Tank_clean,110,30,-3,nan,0.88,nan
Incinerator_MGO_Tank_clean,110,30,-2,nan,0.88,nan
Incinerator_MGO_Tank_clean,110,30,-1,nan,0.88,nan
Incinerator_MGO_Tank_clean,110,30,0,nan,0.88,nan
Incinerator_MGO_Tank_clean,110,30,1,nan,0.88,nan
Incinerator_MGO_Tank_clean,110,30,2,nan,0.88,nan
Incinerator_MGO_Tank_clean,110,30,nan,P2,nan,0.0
Incinerator_MGO_Tank_clean,110,30,nan,P1,nan,0.0
Incinerator_MGO_Tank_clean,110,30,nan,S-1,nan,0.0
Incinerator_MGO_Tank_clean,110,30,nan,S-2,nan,0.0
Incinerator_MGO_Tank_clean,120,20,-6,nan,0.96,nan
Incinerator_MGO_Tank_clean,120,20,-4,nan,0.96,nan
Incinerator_MGO_Tank_clean,120,20,-3,nan,0.96,nan
Incinerator_MGO_Tank_clean,120,20,-2,nan,0.96,nan
Incinerator_MGO_Tank_clean,120,20,-1,nan,0.96,nan
Incinerator_MGO_Tank_clean,120,20,0,nan,0.96,nan
Incinerator_MGO_Tank_clean,120,20,1,nan,0.96,nan
Incinerator_MGO_Tank_clean,120,20,2,nan,0.96,nan
Incinerator_MGO_Tank_clean,120,20,nan,P2,nan,0.0
Incinerator_MGO_Tank_clean,120,20,nan,P1,nan,0.0
Incinerator_MGO_Tank_clean,120,20,nan,S-1,nan,0.0
Incinerator_MGO_Tank_clean,120,20,nan,S-2,nan,0.0
Incinerator_MGO_Tank_clean,130,10,-6,nan,1.2,nan
Incinerator_MGO_Tank_clean,130,10,-4,nan,1.2,nan
Incinerator_MGO_Tank_clean,130,10,-3,nan,1.2,nan
Incinerator_MGO_Tank_clean,130,10,-2,nan,1.2,nan
Incinerator_MGO_Tank_clean,130,10,-1,nan,1.2,nan
Incinerator_MGO_Tank_clean,130,10,0,nan,1.2,nan
Incinerator_MGO_Tank_clean,130,10,1,nan,1.2,nan
Incinerator_MGO_Tank_clean,130,10,2,nan,1.2,nan
Incinerator_MGO_Tank_clean,130,10,nan,P2,nan,0.0
Incinerator_MGO_Tank_clean,130,10,nan,P1,nan,0.0
Incinerator_MGO_Tank_clean,130,10,nan,S-1,nan,0.0
Incinerator_MGO_Tank_clean,130,10,nan,S-2,nan,0.0
Incinerator_MGO_Tank_clean,140,0,-6,nan,1.28,nan
Incinerator_MGO_Tank_clean,140,0,-4,nan,1.28,nan
Incinerator_MGO_Tank_clean,140,0,-3,nan,1.28,nan
Incinerator_MGO_Tank_clean,140,0,-2,nan,1.28,nan
Incinerator_MGO_Tank_clean,140,0,-1,nan,1.28,nan
Incinerator_MGO_Tank_clean,140,0,0,nan,1.28,nan
Incinerator_MGO_Tank_clean,140,0,1,nan,1.28,nan
Incinerator_MGO_Tank_clean,140,0,2,nan,1.28,nan
Incinerator_MGO_Tank_clean,140,0,nan,P2,nan,0.0
Incinerator_MGO_Tank_clean,140,0,nan,P1,nan,0.0
Incinerator_MGO_Tank_clean,140,0,nan,S-1,nan,0.0
Incinerator_MGO_Tank_clean,140,0,nan,S-2,nan,0.0
