name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
UREA_P,65.0,165.0,-2,nan,12.3,nan
UREA_P,65.0,165.0,-1,nan,12.2,nan
UREA_P,65.0,165.0,0,nan,12.1,nan
UREA_P,65.0,165.0,1,nan,12.0,nan
UREA_P,65.0,165.0,2,nan,11.9,nan
UREA_P,65.0,165.0,nan,P2,nan,-0.3
UREA_P,65.0,165.0,nan,P1,nan,-0.1
UREA_P,65.0,165.0,nan,S-1,nan,0.1
UREA_P,65.0,165.0,nan,S-2,nan,0.3
UREA_P,70.0,160.0,-6,nan,13.6,nan
UREA_P,70.0,160.0,-4,nan,13.3,nan
UREA_P,70.0,160.0,-3,nan,13.2,nan
UREA_P,70.0,160.0,-2,nan,13.1,nan
UREA_P,70.0,160.0,-1,nan,13.0,nan
UREA_P,70.0,160.0,0,nan,12.9,nan
UREA_P,70.0,160.0,1,nan,12.8,nan
UREA_P,70.0,160.0,2,nan,12.6,nan
UREA_P,70.0,160.0,nan,P2,nan,-0.3
UREA_P,70.0,160.0,nan,P1,nan,-0.1
UREA_P,70.0,160.0,nan,S-1,nan,0.1
UREA_P,70.0,160.0,nan,S-2,nan,0.3
UREA_P,75.0,155.0,-6,nan,14.4,nan
UREA_P,75.0,155.0,-4,nan,14.1,nan
UREA_P,75.0,155.0,-3,nan,14.0,nan
UREA_P,75.0,155.0,-2,nan,13.9,nan
UREA_P,75.0,155.0,-1,nan,13.8,nan
UREA_P,75.0,155.0,0,nan,13.7,nan
UREA_P,75.0,155.0,1,nan,13.6,nan
UREA_P,75.0,155.0,2,nan,13.4,nan
UREA_P,75.0,155.0,nan,P2,nan,-0.3
UREA_P,75.0,155.0,nan,P1,nan,-0.1
UREA_P,75.0,155.0,nan,S-1,nan,0.1
UREA_P,75.0,155.0,nan,S-2,nan,0.3
UREA_P,80.0,150.0,-6,nan,15.2,nan
UREA_P,80.0,150.0,-4,nan,14.9,nan
UREA_P,80.0,150.0,-3,nan,14.8,nan
UREA_P,80.0,150.0,-2,nan,14.7,nan
UREA_P,80.0,150.0,-1,nan,14.6,nan
UREA_P,80.0,150.0,0,nan,14.5,nan
UREA_P,80.0,150.0,1,nan,14.3,nan
UREA_P,80.0,150.0,2,nan,14.2,nan
UREA_P,80.0,150.0,nan,P2,nan,-0.3
UREA_P,80.0,150.0,nan,P1,nan,-0.1
UREA_P,80.0,150.0,nan,S-1,nan,0.1
UREA_P,80.0,150.0,nan,S-2,nan,0.3
UREA_P,85.0,145.0,-6,nan,16.0,nan
UREA_P,85.0,145.0,-4,nan,15.7,nan
UREA_P,85.0,145.0,-3,nan,15.6,nan
UREA_P,85.0,145.0,-2,nan,15.5,nan
UREA_P,85.0,145.0,-1,nan,15.4,nan
UREA_P,85.0,145.0,0,nan,15.3,nan
UREA_P,85.0,145.0,1,nan,15.1,nan
UREA_P,85.0,145.0,2,nan,15.0,nan
